movie id,movie title,release date,unknown,Action,Adventure,Animation,Childrens,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
936,Brassed Off ,13-Jun-1997,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
937,"Thousand Acres, A ",01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
938,"Smile Like Yours, A ",01-Jan-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
939,Murder in the First ,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
940,Airheads ,01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
941,With Honors ,01-Jan-1994,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
942,What's Love Got to Do with It ,01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
943,Killing Zoe ,01-Jan-1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
944,Renaissance Man ,01-Jan-1994,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
945,Charade ,01-Jan-1963,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
946,"Fox and the Hound, The ",01-Jan-1981,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,"Big Blue, The (Grand bleu, Le) ",01-Jan-1988,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
948,Booty Call ,28-Feb-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
949,How to Make an American Quilt ,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
950,Georgia ,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
951,"Indian in the Cupboard, The ",01-Jan-1995,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
952,Blue in the Face ,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
953,Unstrung Heroes ,01-Jan-1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
954,Unzipped ,01-Jan-1995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
955,Before Sunrise ,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
956,Nobody's Fool ,01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
957,Pushing Hands ,01-Jan-1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
958,To Live (Huozhe) ,01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
959,Dazed and Confused ,01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
960,Naked ,01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
961,Orlando ,01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
962,Ruby in Paradise ,01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
963,Some Folks Call It a Sling Blade ,01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
964,"Month by the Lake, A ",01-Jan-1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
965,Funny Face ,01-Jan-1957,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
966,"Affair to Remember, An ",01-Jan-1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
967,Little Lord Fauntleroy ,01-Jan-1936,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
968,"Inspector General, The ",01-Jan-1949,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
969,Winnie the Pooh and the Blustery Day ,01-Jan-1968,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,Hear My Song ,01-Jan-1991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
971,Mediterraneo ,01-Jan-1991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
972,Passion Fish ,01-Jan-1992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
973,Grateful Dead ,18-Oct-1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
974,Eye for an Eye ,01-Jan-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
975,Fear ,12-Apr-1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
976,Solo ,23-Aug-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
977,"Substitute, The ",19-Apr-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,Heaven's Prisoners ,10-May-1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
979,"Trigger Effect, The ",30-Aug-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
980,Mother Night ,01-Nov-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
981,Dangerous Ground ,04-Sep-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
982,Maximum Risk ,13-Sep-1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
983,"Rich Man's Wife, The ",13-Sep-1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
984,Shadow Conspiracy ,31-Jan-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
985,Blood & Wine ,15-Nov-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
986,Turbulence ,10-Jan-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
987,Underworld ,09-May-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
988,"Beautician and the Beast, The ",07-Feb-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
989,Cats Don't Dance ,26-Mar-1997,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
990,Anna Karenina ,04-Apr-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
991,Keys to Tulsa ,11-Apr-1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
992,Head Above Water ,20-Jun-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
993,Hercules ,27-Jun-1997,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
994,"Last Time I Committed Suicide, The ",20-Jun-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
995,"Kiss Me, Guido ",01-Jan-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
996,"Big Green, The ",01-Jan-1995,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
997,Stuart Saves His Family ,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
998,Cabin Boy ,01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
999,Clean Slate ,01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,Lightning Jack ,01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1001,"Stupids, The ",30-Aug-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,"Pest, The ",07-Feb-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,That Darn Cat! ,14-Feb-1997,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1004,Geronimo: An American Legend ,01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1005,"Double vie de Véronique, La (Double Life of Veronique, The) ",01-Jan-1991,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1006,Until the End of the World (Bis ans Ende der Welt) ,01-Jan-1991,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1007,Waiting for Guffman ,31-Jan-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,I Shot Andy Warhol ,01-May-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1009,Stealing Beauty ,14-Jun-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1010,Basquiat ,16-Aug-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1011,2 Days in the Valley ,27-Sep-1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1012,Private Parts ,07-Mar-1997,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1013,Anaconda ,11-Apr-1997,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1014,Romy and Michele's High School Reunion ,25-Apr-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,Shiloh ,23-May-1997,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1016,Con Air ,06-Jun-1997,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1017,Trees Lounge ,11-Oct-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1018,Tie Me Up! Tie Me Down! ,01-Jan-1990,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1019,"Die xue shuang xiong (Killer, The) ",01-Jan-1989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1020,Gaslight ,01-Jan-1944,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1021,8 1/2 ,01-Jan-1963,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1022,"Fast, Cheap & Out of Control ",01-Jan-1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1023,Fathers' Day ,09-May-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,Mrs. Dalloway ,01-Jan-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1025,Fire Down Below ,01-Jan-1997,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1026,"Lay of the Land, The ",01-Jan-1997,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1027,"Shooter, The ",01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,Grumpier Old Men ,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1029,Jury Duty ,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,"Beverly Hillbillies, The ",01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,Lassie ,01-Jan-1994,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,Little Big League ,01-Jan-1994,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,Homeward Bound II: Lost in San Francisco ,08-Mar-1996,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,"Quest, The ",26-Apr-1996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,Cool Runnings ,01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,Drop Dead Fred ,01-Jan-1991,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1037,Grease 2 ,01-Jan-1982,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1038,Switchback ,01-Jan-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1039,Hamlet ,24-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1040,Two if by Sea ,01-Jan-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1041,Forget Paris ,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1042,Just Cause ,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1043,Rent-a-Kid ,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,"Paper, The ",01-Jan-1994,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1045,Fearless ,01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1046,Malice ,01-Jan-1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1047,Multiplicity ,12-Jul-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,She's the One ,23-Aug-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1049,House Arrest ,02-Aug-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,"Ghost and Mrs. Muir, The ",01-Jan-1947,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1051,"Associate, The ",19-Oct-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,Dracula: Dead and Loving It ,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1053,Now and Then ,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1054,Mr. Wrong ,16-Feb-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,"Simple Twist of Fate, A ",01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1056,Cronos ,01-Jan-1992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1057,"Pallbearer, The ",19-Apr-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,"War, The ",01-Jan-1994,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1059,Don't Be a Menace to South Central While Drinking Your Juice in the Hood ,01-Jan-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,"Adventures of Pinocchio, The ",26-Jul-1996,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,"Evening Star, The ",25-Dec-1996,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1062,Four Days in September ,23-Jan-1998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1063,"Little Princess, A ",01-Jan-1995,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1064,Crossfire ,01-Jan-1947,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1065,Koyaanisqatsi ,01-Jan-1983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1066,Balto ,01-Jan-1995,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,Bottle Rocket ,21-Feb-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,"Star Maker, The (Uomo delle stelle, L') ",01-Mar-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1069,Amateur ,01-Jan-1994,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1070,Living in Oblivion ,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,Party Girl ,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,"Pyromaniac's Love Story, A ",01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1073,Shallow Grave ,01-Jan-1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1074,Reality Bites ,01-Jan-1994,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1075,"Man of No Importance, A ",01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1076,"Pagemaster, The ",01-Jan-1994,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1077,Love and a .45 ,01-Jan-1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1078,Oliver & Company ,29-Mar-1988,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,Joe's Apartment ,26-Jul-1996,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1080,Celestial Clockwork ,12-Jul-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,Curdled ,27-Sep-1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1082,Female Perversions ,25-Apr-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1083,Albino Alligator ,17-Jan-1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1084,Anne Frank Remembered ,23-Feb-1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1085,Carried Away ,29-Mar-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1086,It's My Party ,22-Mar-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1087,Bloodsport 2 ,01-Mar-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,Double Team ,04-Apr-1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,Speed 2: Cruise Control ,13-Jun-1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1090,Sliver ,01-Jan-1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1091,Pete's Dragon ,01-Jan-1977,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1092,Dear God ,01-Nov-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,Live Nude Girls ,01-Mar-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,"Thin Line Between Love and Hate, A ",03-Apr-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,High School High ,25-Oct-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,Commandments ,02-May-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1097,"Hate (Haine, La) ",09-Feb-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1098,Flirting With Disaster ,22-Mar-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,"Red Firecracker, Green Firecracker ",01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1100,What Happened Was... ,01-Jan-1994,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1101,Six Degrees of Separation ,01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1102,Two Much ,01-Jan-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1103,Trust ,01-Jan-1990,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1104,C'est arrivé près de chez vous ,01-Jan-1992,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1105,Firestorm ,09-Jan-1998,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1106,"Newton Boys, The ",14-Mar-1998,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1107,Beyond Rangoon ,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1108,Feast of July ,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1109,Death and the Maiden ,01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1110,Tank Girl ,01-Jan-1995,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1111,Double Happiness ,01-Mar-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1112,Cobb ,01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1113,Mrs. Parker and the Vicious Circle ,01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1114,Faithful ,03-Apr-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,Twelfth Night ,25-Oct-1996,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1116,"Mark of Zorro, The ",01-Jan-1940,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,Surviving Picasso ,20-Sep-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1118,Up in Smoke ,01-Jan-1978,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,Some Kind of Wonderful ,01-Jan-1987,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1120,I'm Not Rappaport ,13-Nov-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) ",05-Apr-1996,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1122,They Made Me a Criminal ,01-Jan-1939,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1123,"Last Time I Saw Paris, The ",01-Jan-1954,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1124,"Farewell to Arms, A ",01-Jan-1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1125,"Innocents, The ",01-Jan-1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1126,"Old Man and the Sea, The ",01-Jan-1958,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1127,"Truman Show, The ",01-Jan-1998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1128,Heidi Fleiss: Hollywood Madam (,09-Feb-1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1129,Chungking Express ,16-Feb-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1130,Jupiter's Wife ,09-Feb-1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1131,Safe ,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1132,Feeling Minnesota ,13-Sep-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1133,Escape to Witch Mountain ,01-Jan-1975,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1134,Get on the Bus ,16-Oct-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1135,"Doors, The ",01-Jan-1991,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1136,Ghosts of Mississippi ,20-Dec-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1137,Beautiful Thing ,09-Oct-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1138,Best Men ,01-Sep-1997,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1139,Hackers ,01-Jan-1995,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1140,"Road to Wellville, The ",01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,"War Room, The ",01-Jan-1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1142,When We Were Kings ,14-Feb-1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1143,Hard Eight ,28-Feb-1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1144,"Quiet Room, The ",02-May-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1145,Blue Chips ,01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1146,Calendar Girl ,01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1147,My Family ,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1148,Tom & Viv ,01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1149,Walkabout ,20-Dec-1971,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1150,Last Dance ,03-May-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1151,Original Gangstas ,10-May-1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1152,In Love and War ,24-Jan-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1153,Backbeat ,01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1154,Alphaville ,01-Jan-1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1155,"Rendezvous in Paris (Rendez-vous de Paris, Les) ",28-Jun-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1156,Cyclo ,02-Aug-1996,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1157,"Relic, The ",17-Jan-1997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1158,"Fille seule, La (A Single Girl) ",30-Oct-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1159,Stalker ,01-Jan-1979,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1160,Love! Valour! Compassion! ,16-May-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1161,Palookaville ,25-Oct-1996,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1162,Phat Beach ,02-Aug-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,"Portrait of a Lady, The ",27-Dec-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1164,Zeus and Roxanne ,10-Jan-1997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,Big Bully ,01-Jan-1996,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1166,Love & Human Remains ,01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
